created_at,user_id_str,username,name,fast_followers_count,favourites_count,followers_count,following_count,listed_count,media_count,normal_followers_count,statuses_count,url,location,image_url,account_url
Fri Apr 10 11:39:18 +0000 2009,30201110,alisyarief,Ali Syarief - アリ・シャリーフ,0,236570,129940,9493,35,4858,129940,69081,https://t.co/6u0OvhvgjN,"-6.252543,106.806343",https://pbs.twimg.com/profile_images/1726640082764128256/-lB6UFsk_normal.jpg,https://x.com/alisyarief
Fri Apr 10 14:48:33 +0000 2009,30229423,OteTatsuya,wynprmn.,0,3969,2093,1978,51,2741,2093,114790,https://t.co/x8LpJLcftC,"Batubulan, Gianyar, Bali",https://pbs.twimg.com/profile_images/1855639581531803648/M5CEA_2Q_normal.jpg,https://x.com/OteTatsuya
Sat Apr 11 13:15:40 +0000 2009,30445218,masdimnih,Antifa,0,1059,206,883,5,774,206,14680,-,"Kampala, Uganda",https://pbs.twimg.com/profile_images/1977192352772243457/o06CoyMd_normal.jpg,https://x.com/masdimnih
Sat Apr 11 15:38:37 +0000 2009,30466682,pipit_kagome,ppt,0,2191,726,1082,3,2612,726,24978,-,Semarang. Indonesia,https://pbs.twimg.com/profile_images/1581474150002352128/S5sqEytC_normal.jpg,https://x.com/pipit_kagome
Sun Apr 12 13:25:24 +0000 2009,30648872,alvinlie21,Alvin Lie ✈⚽,0,49154,76195,490,108,5088,76195,74962,https://t.co/Ubqwg65I9t,"Jakarta, Indonesia",https://pbs.twimg.com/profile_images/744161620062941185/L4pSOdwB_normal.jpg,https://x.com/alvinlie21
Mon Apr 13 03:31:52 +0000 2009,30798003,mahawirasd,Wira Dillon,0,34400,500,1310,2,740,500,9210,https://t.co/H4vGdfTzK7,"Jakarta Selatan, DKI Jakarta",https://pbs.twimg.com/profile_images/1951830060798771200/zLFSPWbn_normal.jpg,https://x.com/mahawirasd
Tue Apr 14 02:39:42 +0000 2009,31035956,BariArjon,Bari Arijono,0,19137,685,1633,15,609,685,3517,https://t.co/EcBG95Iun0,Jakarta Capital Region,https://pbs.twimg.com/profile_images/1980271143681445890/PMyV77AS_normal.jpg,https://x.com/BariArjon
Tue Apr 14 05:17:39 +0000 2009,31064962,edoxedo,mas mas biasa,0,3775,844,1197,11,1070,844,43750,https://t.co/m5ty2QQukM,"Brisbane, Queensland",https://pbs.twimg.com/profile_images/1971151013664129028/JOG8vr8R_normal.jpg,https://x.com/edoxedo
Wed Apr 15 06:21:06 +0000 2009,31355801,KapanLagicom,kapanlagicom,0,228,1892670,2141,1995,99437,1892670,523400,https://t.co/DAjSkVAedi,Indonesia,https://pbs.twimg.com/profile_images/1940779331942289408/dBU1nyd1_normal.jpg,https://x.com/KapanLagicom
Thu Apr 16 04:11:20 +0000 2009,31638748,nengbiker,Neng,0,492,3171,854,48,5965,3171,146186,-,0341,https://pbs.twimg.com/profile_images/1694983085862088704/uyUz0NVJ_normal.jpg,https://x.com/nengbiker
Thu Apr 16 05:42:30 +0000 2009,31662081,andy__1983,Aleandi 10,0,41660,309,2575,8,1320,309,31583,-,-,https://pbs.twimg.com/profile_images/1987505277550448640/D70icV1g_normal.jpg,https://x.com/andy__1983
Thu Apr 16 15:26:57 +0000 2009,31891213,giorgiobanget,Giorgio Jojo,0,1565,1456,685,3,1367,1456,16983,https://t.co/vGGvUQWkUM,"Jakarta Capital Region, Indone",https://pbs.twimg.com/profile_images/1329276670130282496/qWHK_im9_normal.jpg,https://x.com/giorgiobanget
Thu Apr 16 18:17:26 +0000 2009,32054127,jamesbronx19,Konsultan SAP,0,272,162,184,0,31,162,1642,-,-,https://pbs.twimg.com/profile_images/1951577428796780544/BlgPbDH0_normal.jpg,https://x.com/jamesbronx19
Thu Apr 16 18:24:06 +0000 2009,32060369,kedonat,kedo (Zoon Politicon),0,10276,525,513,0,1248,525,18814,https://t.co/HPSaj9oEek,Krypton ,https://pbs.twimg.com/profile_images/1989548557322612736/ZvZJka4G_normal.jpg,https://x.com/kedonat
Sat Apr 18 03:29:14 +0000 2009,32762518,vivi_mey,vivi mey setiawan,0,3169,1091,1052,23,1416,1091,77478,-,-,https://pbs.twimg.com/profile_images/736320384031543297/aK61Re3-_normal.jpg,https://x.com/vivi_mey
Sat Apr 18 15:48:25 +0000 2009,32919780,andiAntara,Ronn,0,7053,94,207,1,177,94,6137,-,Inside manga books,https://pbs.twimg.com/profile_images/972049884554522627/hAtJ24vy_normal.jpg,https://x.com/andiAntara
Sun Apr 19 01:20:12 +0000 2009,33080163,artonpower,arton,0,396,376,828,15,1472,376,14932,https://t.co/nor3NeYRC0,Jakarta,https://pbs.twimg.com/profile_images/863410332227612673/DDnbFHtL_normal.jpg,https://x.com/artonpower
Mon Apr 20 01:26:20 +0000 2009,33367648,khusete,Warga Sipil,0,1825,208,1077,0,1362,208,21932,-,Nemo Point,https://pbs.twimg.com/profile_images/1969309200036872192/K9hisGMx_normal.jpg,https://x.com/khusete
Mon Apr 20 07:40:10 +0000 2009,33456112,muchlis_ar,muchlis a rofik,0,20488,19402,3343,35,6047,19402,57137,https://t.co/yLDwvf1UoY,Jakarta Capital Region,https://pbs.twimg.com/profile_images/1602459865045008384/t3fz4TKI_normal.jpg,https://x.com/muchlis_ar
Mon Apr 20 22:21:42 +0000 2009,33689470,aidilarazak,Aidila Razak,0,2393,20784,4686,135,1935,20784,68808,-,"Kuala Lumpur, Malaysia",https://pbs.twimg.com/profile_images/895830991364698112/iyZua4Nq_normal.jpg,https://x.com/aidilarazak
Tue Apr 21 07:30:23 +0000 2009,33842736,chimex_1,Chimex,0,223,299,887,0,689,299,13826,https://t.co/7DKn43m3ls,Jakarta,https://pbs.twimg.com/profile_images/183942633/n593434680_1665822_2764275_normal.jpg,https://x.com/chimex_1
Wed Apr 22 05:13:32 +0000 2009,34192988,VidieYall,VIDIE YALL,0,285,1772,208,16,2399,1772,38674,https://t.co/9fHegTxhFL,"ÜT: -6.21998,106.921156",https://pbs.twimg.com/profile_images/1527142058116681728/uG5jK3U7_normal.jpg,https://x.com/VidieYall
Wed Apr 22 05:21:17 +0000 2009,34194525,mmymurni,perempuan,0,1429,688,618,2,303,688,43029,-,-,https://pbs.twimg.com/profile_images/1050643269279838213/aJbgVC64_normal.jpg,https://x.com/mmymurni
Thu Apr 23 02:23:28 +0000 2009,34497270,BontotBanten,Boogie With Stu,0,74698,2935,3796,0,2955,2935,67329,-,No where,https://pbs.twimg.com/profile_images/1437377637014392834/4xdItHk9_normal.jpg,https://x.com/BontotBanten
Fri Apr 24 13:48:52 +0000 2009,34928592,iembot_abr,IEMBot ABR,0,0,186,0,24,30628,186,158028,https://t.co/3gsQ1wxnHk,"Aberdeen, SD",https://pbs.twimg.com/profile_images/206234207/bender-smoking2_normal.jpg,https://x.com/iembot_abr
Sat Apr 25 06:48:03 +0000 2009,35167068,ainunnajib,Ainun Najib,0,24219,160349,5967,206,8884,160349,65197,https://t.co/nClYYx74Jf,Singapore,https://pbs.twimg.com/profile_images/1980299381099143169/U3gHIcCo_normal.jpg,https://x.com/ainunnajib
Sat Apr 25 15:42:06 +0000 2009,35238029,AndyRizaldy,Penggoreng Kopi🍉,0,15117,303,835,6,231,303,18599,https://t.co/G9qiOVHenZ,"Surabaya,Samarinda",https://pbs.twimg.com/profile_images/1889483931218747393/w12v1UNR_normal.jpg,https://x.com/AndyRizaldy
Sun Apr 26 03:43:15 +0000 2009,35393709,thoriqmm,Thoriq Muthohari,0,50861,1782,452,22,1544,1782,20695,-,"Yogyakarta, Indonesia",https://pbs.twimg.com/profile_images/1710951701757485056/v954BN65_normal.jpg,https://x.com/thoriqmm
Sun Apr 26 04:45:37 +0000 2009,35405161,rudigunawan2024,Rudi 🍁,0,340,1659,218,1,231,1659,2067,-,"Surabaya, East Java, Indonesia",https://pbs.twimg.com/profile_images/1980921168971419648/KdwTZmzm_normal.jpg,https://x.com/rudigunawan2024
Sun Apr 26 15:44:38 +0000 2009,35490541,fajarsyah,topijendrul,0,49734,802,1697,11,327,802,35996,-,Lambeth Rd,https://pbs.twimg.com/profile_images/1764886088043393024/8ggj4tEc_normal.jpg,https://x.com/fajarsyah
Mon Apr 27 00:52:04 +0000 2009,35618872,ditoks,Ditoks 🍉,0,692453,83539,27818,20,2578,83539,48827,-,Time Traveling,https://pbs.twimg.com/profile_images/1967796645372002306/H8Z8Qcdx_normal.jpg,https://x.com/ditoks
Mon Apr 27 01:18:59 +0000 2009,35625124,cosmo_nauts,cosmo_nauts,0,77,32,168,0,167,32,4080,-,-,https://pbs.twimg.com/profile_images/1373107112/2z8yumc_normal.jpg,https://x.com/cosmo_nauts
Mon Apr 27 05:32:22 +0000 2009,35680707,m_nurfatoni,Nurfatoni,0,3197,3676,529,1,1191,3676,16718,https://t.co/G6YI02YX7t,Indonesia,https://pbs.twimg.com/profile_images/1537761958652301312/ThZbVCh-_normal.jpg,https://x.com/m_nurfatoni
Mon Apr 27 08:42:35 +0000 2009,35702565,maslennon,Ndu,0,1333,907,910,4,758,907,61422,-,-,https://pbs.twimg.com/profile_images/1962671634231558144/fy71C5I3_normal.jpg,https://x.com/maslennon
Mon Apr 27 16:16:12 +0000 2009,35781913,andhuty,Andhitya,0,857,507,546,8,725,507,45719,-,Indonesia,https://pbs.twimg.com/profile_images/1780873808498638848/rWdMKJLA_normal.jpg,https://x.com/andhuty
Tue Apr 28 00:49:03 +0000 2009,35928987,kalongwww,cipa tomioka 🍉,0,28756,114,137,1,6400,114,97366,https://t.co/baS5TyfCO0,isekai,https://pbs.twimg.com/profile_images/1901844034047578112/eYFwOd47_normal.jpg,https://x.com/kalongwww
Tue Apr 28 01:54:00 +0000 2009,35948314,PasukanPawkemon,majikan kucing tukang marah,0,94537,2539,972,11,5342,2539,145412,https://t.co/0aQ1qQ58GR,pet cargo,https://pbs.twimg.com/profile_images/1819564540130099200/WsjPiyTL_normal.jpg,https://x.com/PasukanPawkemon
Tue Apr 28 06:45:29 +0000 2009,36009942,areev_r,🅰🆁🅴🅴🆅 ®️ 🇮🇩⚖🇵🇸,0,30301,16317,14309,1,766,16317,39033,-,Jakarta - Indonesia,https://pbs.twimg.com/profile_images/1968109242973556736/bo8kEXal_normal.jpg,https://x.com/areev_r
Tue Apr 28 10:05:02 +0000 2009,36031821,Wishmeluck45,WishMeLuck,0,247,87,109,1,444,87,3611,https://t.co/B7eEvIAe2M,Indonesia,https://pbs.twimg.com/profile_images/1849747401084633089/CLqh-X1l_normal.jpg,https://x.com/Wishmeluck45
Wed Apr 29 04:56:15 +0000 2009,36291568,DomiThaliaPutri,Mamaknya Mark Jr,0,21376,428,1468,1,659,428,10386,-,Universe,https://pbs.twimg.com/profile_images/1805537941441462273/4vdONYie_normal.jpg,https://x.com/DomiThaliaPutri
Wed Apr 29 09:10:13 +0000 2009,36321448,fajarnugros,Fajar Nugros,0,7318,108831,2865,232,31084,108831,365063,-,-,https://pbs.twimg.com/profile_images/1990044808673665024/Tn7F6g9c_normal.jpg,https://x.com/fajarnugros
Wed Apr 29 23:33:46 +0000 2009,36520885,alssskey,alia 💎 📌 preloved,0,125,556,402,2,4574,556,88834,https://t.co/HourBOSmPX,Indonesia,https://pbs.twimg.com/profile_images/1967422033161293824/DyTlLvAv_normal.jpg,https://x.com/alssskey
Thu Apr 30 03:40:43 +0000 2009,36585824,drlrst,dl,0,4469,13288,649,66,10709,13288,231183,-,GMT+7,https://pbs.twimg.com/profile_images/1980303445383872512/m2Bl8ZZ5_normal.jpg,https://x.com/drlrst
Fri May 01 19:54:29 +0000 2009,37024815,bepituLaz,Asep Bagja 🍍,0,627,6270,591,73,4231,6270,131819,https://t.co/uY3DfCBOW3,"Tallinn, Estonia",https://pbs.twimg.com/profile_images/1885391993511067648/mghgHNkS_normal.jpg,https://x.com/bepituLaz
Sat May 02 01:23:47 +0000 2009,37101716,rezalisni,Reza Lisni,0,64010,248,669,0,2286,248,53670,http://t.co/DqTlBUyyW7,surabaya,https://pbs.twimg.com/profile_images/2123866587/image_normal.jpg,https://x.com/rezalisni
Sat May 02 02:11:30 +0000 2009,37112248,sarister12,Sari,0,82511,98,315,2,202,98,26130,-,Indonesia,https://pbs.twimg.com/profile_images/1538868845477126145/8M8FPyT4_normal.jpg,https://x.com/sarister12
Sat May 02 07:43:49 +0000 2009,37163343,cimol,َ,0,3000,461,422,0,250,461,5526,https://t.co/i16lOQKWkB,-,https://pbs.twimg.com/profile_images/1990500734455193600/OqWUVlHR_normal.jpg,https://x.com/cimol
Sat May 02 23:17:41 +0000 2009,37307129,W15NU,WD,0,2800,17,189,0,6,17,1084,-,Seattle,https://pbs.twimg.com/profile_images/1962657431135326208/H3Lv6Alu_normal.jpg,https://x.com/W15NU
Sun May 03 04:28:03 +0000 2009,37363721,mandegani,Rigen Mandegani,0,34500,355,555,3,114,355,6853,-,"ÜT: -6.236419,106.876951",https://pbs.twimg.com/profile_images/640120516456484864/5ihRLNFU_normal.jpg,https://x.com/mandegani
Mon May 04 02:38:21 +0000 2009,37574084,nabiylarisfa,Nabiyla Risfa Izzati,0,14488,47135,1309,56,1647,47135,57479,https://t.co/IQgnNr1oP3,"Yogyakarta, Indonesia",https://pbs.twimg.com/profile_images/1868202151102595072/MM9vCoil_normal.jpg,https://x.com/nabiylarisfa
Tue May 05 12:10:48 +0000 2009,37909949,memethmeong,med,0,8281,6502,1099,85,4389,6502,151155,-,nope,https://pbs.twimg.com/profile_images/1658407043827646466/VT3-1biy_normal.jpg,https://x.com/memethmeong
Wed May 06 04:19:27 +0000 2009,38112151,ariefrasyad,Arief Rasyad,0,42433,15037,1390,24,4330,15037,27521,https://t.co/z0kgTYv1HU,Indonesia ,https://pbs.twimg.com/profile_images/1259967383000592384/05WR9p_y_normal.jpg,https://x.com/ariefrasyad
Wed May 06 09:10:32 +0000 2009,38144629,AliBadriOK,Ali Badri,0,289,34,22,0,109,34,1325,-,Mamasa,https://pbs.twimg.com/profile_images/1849100864256110593/7orkcIjk_normal.jpg,https://x.com/AliBadriOK
Wed May 06 10:18:13 +0000 2009,38151283,kangope,Medioker Dude,0,2852,8486,3082,15,13684,8486,106045,-,Gaza Strip,https://pbs.twimg.com/profile_images/1963142839497580545/yUgUCdV-_normal.jpg,https://x.com/kangope
Wed May 06 14:25:55 +0000 2009,38187845,gembrit,CHS,0,36253,57825,1573,225,18783,57825,341294,-,San Junipero,https://pbs.twimg.com/profile_images/1985964773603958784/f3HYRDmQ_normal.jpg,https://x.com/gembrit
Thu May 07 05:38:43 +0000 2009,38378630,azizainunnajib,Aziz Ainun Najib,0,1314,223,134,4,147,223,8028,https://t.co/QGgCyJaJQi,"Home: -8.205724, 111.829920",https://pbs.twimg.com/profile_images/1829046327206129665/s-dXBFVF_normal.jpg,https://x.com/azizainunnajib
Thu May 07 06:50:30 +0000 2009,38387010,marwatje,Bébé-titi-teliti,0,6405,38,81,0,48,38,1012,-,Java,https://pbs.twimg.com/profile_images/1964104735138705408/yadHlZJA_normal.jpg,https://x.com/marwatje
Thu May 07 07:00:14 +0000 2009,38387986,investonk,Jarvis Xander,0,2674,432,339,1,2366,432,26404,-,Running Trade,https://pbs.twimg.com/profile_images/1962836390615330816/G8BYPSr6_normal.jpg,https://x.com/investonk
Thu May 07 08:37:29 +0000 2009,38396827,akunsudi,sudiarto,0,35831,1407,372,2,1066,1407,116082,-,-,https://pbs.twimg.com/profile_images/1203630368793907200/b17peIVA_normal.jpg,https://x.com/akunsudi
Thu May 07 08:37:59 +0000 2009,38396871,achiet,Astrid Kuntjara,0,593,148,154,4,256,148,13768,-,wherever God's love is there,https://pbs.twimg.com/profile_images/778211739183611904/ZLU2CrKG_normal.jpg,https://x.com/achiet
Thu May 07 10:40:24 +0000 2009,38407840,indienas,indiena 🔻,0,80203,615,849,8,1296,615,44373,https://t.co/JXKRTQ0iJL,-,https://pbs.twimg.com/profile_images/1962784214849589249/9oThSWru_normal.jpg,https://x.com/indienas
Thu May 07 22:14:00 +0000 2009,38530503,NandoKuy,HengkY ᓚᘏᗢ,0,583,989,96,26,4625,989,17271,-,DKI Jakarta,https://pbs.twimg.com/profile_images/1963688235361796096/eaxDj0Bh_normal.jpg,https://x.com/NandoKuy
Fri May 08 00:29:49 +0000 2009,38560333,trisetyarso,agungtri,0,75873,4824,2407,493,3991,4824,93948,https://t.co/qHcHr1uJsq,Jakarta Capital Region,https://pbs.twimg.com/profile_images/721838134502109185/a74_Yg6g_normal.jpg,https://x.com/trisetyarso
Fri May 08 03:33:34 +0000 2009,38597062,dewapuci,Chiko-sama's mimin,0,462,12309,1348,62,6103,12309,52621,-,http://g.co/maps/vy58y,https://pbs.twimg.com/profile_images/977372815589457920/h9_gL6qJ_normal.jpg,https://x.com/dewapuci
Fri May 08 05:44:26 +0000 2009,38615900,puar,꯱ׁׅ֒aa: close!,0,395,981,943,1,635,981,6115,-,was @jutemk @jwmbu 🍣 ,https://pbs.twimg.com/profile_images/1973704767223615488/GH8NOf9L_normal.png,https://x.com/puar
Fri May 08 14:26:20 +0000 2009,38674945,dindidindi,d/nd/ 🔻,0,22732,230,464,2,425,230,3963,-,-,https://pbs.twimg.com/profile_images/1977635668127100929/MQpF5NxB_normal.jpg,https://x.com/dindidindi
Fri May 08 17:04:58 +0000 2009,38701855,gutc,Rel.,0,383,2026,1995,3,154,2026,2702,-,Indonesia,https://pbs.twimg.com/profile_images/1866336847875731456/juH08TG8_normal.jpg,https://x.com/gutc
Fri May 08 17:44:21 +0000 2009,38708610,cemanikantil,punkngangguran,0,6549,2267,1219,7,3206,2267,54201,-,well - coca cola,https://pbs.twimg.com/profile_images/1976992527359393795/F7YiozUj_normal.jpg,https://x.com/cemanikantil
Sat May 09 15:56:08 +0000 2009,38875357,intimawar,Katherina IntiMawar,0,2361,21,91,0,97,21,735,https://t.co/jYEaNbVVkc,Jakarta,https://pbs.twimg.com/profile_images/2294679987/me_normal.jpg,https://x.com/intimawar
Sun May 10 06:25:01 +0000 2009,39008809,ndchvff,a,0,48528,26,297,6,2889,26,40102,-,Indonesia,https://pbs.twimg.com/profile_images/1971948409633579008/tVwFNi3O_normal.jpg,https://x.com/ndchvff
Sun May 10 17:29:31 +0000 2009,39080665,sissassy,🐹 💜Sis 🌙🐿️,0,4830,1259,376,62,6148,1259,43268,-,Indonesia,https://pbs.twimg.com/profile_images/1793924918951964672/Kf7BPIm1_normal.jpg,https://x.com/sissassy
Mon May 11 02:35:00 +0000 2009,39172348,likefatmike,OZZY.,0,6508,1237,1623,9,2443,1237,13922,-,Planet Earth,https://pbs.twimg.com/profile_images/1886116485615214592/--PE-2zZ_normal.jpg,https://x.com/likefatmike
Mon May 11 13:14:30 +0000 2009,39248082,kletingmerah,.Kleting Merah,0,16415,317,1481,3,265,317,24130,-,Kerajaan Medang Kamulan,https://pbs.twimg.com/profile_images/1475822568032538628/8GpO6HNx_normal.jpg,https://x.com/kletingmerah
Tue May 12 05:25:11 +0000 2009,39441147,pokamiami,🇭 🇦 🇷 🇺 🇳 ‎ ‎ 🇾 🇦 🇭 🇾 🇦,0,35136,278,625,4,4759,278,17257,-,ga setuju sm gw = Islamophobia,https://pbs.twimg.com/profile_images/1978411605999423488/6kG3ZVSZ_normal.jpg,https://x.com/pokamiami
Tue May 12 07:02:53 +0000 2009,39452118,sirodmuhammad,Muhammad Sirod,0,803,818,1146,6,756,818,18768,https://t.co/8MshId66V2,"Jakarta, Indonesia",https://pbs.twimg.com/profile_images/1853153335676968961/H2PGxjFD_normal.jpg,https://x.com/sirodmuhammad
Wed May 13 03:28:42 +0000 2009,39677695,GNFI,Good News From Indonesia,0,2869,1620544,351,1562,47754,1620544,109024,https://t.co/MpOck91xmI,Indonesia,https://pbs.twimg.com/profile_images/1380559316999008259/YCIKEY2t_normal.jpg,https://x.com/GNFI
Wed May 13 03:55:35 +0000 2009,39682195,sugiarts_,sar 🧕🏼🍉,0,22186,728,845,15,1122,728,18518,-,-,https://pbs.twimg.com/profile_images/1978711291444514816/ItQrwg4h_normal.jpg,https://x.com/sugiarts_
Wed May 13 06:52:19 +0000 2009,39705174,khardew,risssssssss🤌,0,1886,1199,672,15,25852,1199,284621,https://t.co/d1z8FQHXfc,JKTINA,https://pbs.twimg.com/profile_images/1962909513960583168/sns9W66z_normal.jpg,https://x.com/khardew
Wed May 13 12:26:46 +0000 2009,39739365,0xArtix,0xArtix,0,52638,14433,1462,26,2487,14433,40995,https://t.co/kFklZFiVqL,-,https://pbs.twimg.com/profile_images/1966126414844792832/dSsIlB2r_normal.png,https://x.com/0xArtix
Thu May 14 10:23:14 +0000 2009,39967172,Monaemon,Monalisa Siregar,0,4668,283,198,4,620,283,11701,https://t.co/inWB5GsiOa,-,https://pbs.twimg.com/profile_images/1929533554616315904/PwoHpRaF_normal.jpg,https://x.com/Monaemon
Thu May 14 15:42:09 +0000 2009,40018281,obatcacinggajah,sayonara,0,109,175,174,0,101,175,9862,-,Sweden,https://pbs.twimg.com/profile_images/1907768433367986176/_2n04ChV_normal.jpg,https://x.com/obatcacinggajah
Fri May 15 04:56:23 +0000 2009,40179465,chroniclea3,✨💜,0,3585,11791,1318,62,19061,11791,179364,-,at my wits' end,https://pbs.twimg.com/profile_images/1987714391157166080/w18mB9kz_normal.jpg,https://x.com/chroniclea3
Fri May 15 10:40:54 +0000 2009,40215775,asetiawan73,Arif Setiawan,0,2838,143,207,1,81,143,5937,-,Indonesia,https://pbs.twimg.com/profile_images/976569803/hk2_normal.jpg,https://x.com/asetiawan73
Fri May 15 10:53:43 +0000 2009,40217176,NNugie,Nugraha,0,77615,4224,618,24,932,4224,34911,-,"Tallinn, Estonia",https://pbs.twimg.com/profile_images/1982764706944180224/Dy1NXHIp_normal.jpg,https://x.com/NNugie
Fri May 15 12:41:22 +0000 2009,40231340,DenHerp,Herpin Dewanto,0,1306,677,625,2,191,677,5008,-,"Yogyakarta, Indonesia",https://pbs.twimg.com/profile_images/1470077154792644609/nsZgeeOg_normal.jpg,https://x.com/DenHerp
Fri May 15 13:54:22 +0000 2009,40243817,DanilGabril,Danil Gabril,0,13588,54,177,0,35,54,3293,-,-,https://pbs.twimg.com/profile_images/1584061227625459712/-wr16QLR_normal.jpg,https://x.com/DanilGabril
Sat May 16 01:29:31 +0000 2009,40380971,yanahaudy,уαиα,0,5004,852,474,3,410,852,20171,https://t.co/coXaJ56F1y,Magelang Regency,https://pbs.twimg.com/profile_images/1984843759088254982/GGWXt5ev_normal.jpg,https://x.com/yanahaudy
Sat May 16 15:52:23 +0000 2009,40486186,twilightslig,Padre,0,7147,697,2036,1,3855,697,28193,-,Gibraltar,https://pbs.twimg.com/profile_images/1963192778181206016/JoAJM8y0_normal.jpg,https://x.com/twilightslig
Sun May 17 12:12:00 +0000 2009,40649595,catsandkatzen,UtdCatsandkatzen is 𝕏-ing,0,18660,1794,1457,40,5746,1794,269491,-,"Jakarta Capital Region, Indone",https://pbs.twimg.com/profile_images/1587487666245074945/G8ynp5gH_normal.jpg,https://x.com/catsandkatzen
Sun May 17 12:12:36 +0000 2009,40649665,dimasWadrianto,Dimas Wisnu Adrianto,0,308,1074,160,4,193,1074,3826,-,-,https://pbs.twimg.com/profile_images/1962904515470082048/0-mqJ_4M_normal.jpg,https://x.com/dimasWadrianto
Sun May 17 15:33:46 +0000 2009,40677549,cho2MLHC,ꦏꦸꦏꦸꦃ شَفَٰعَةٌ 𝕏,0,9276,1918,666,460,11020,1918,349488,-,-,https://pbs.twimg.com/profile_images/1963074485864783872/KbFsrzxL_normal.jpg,https://x.com/cho2MLHC
Mon May 18 04:16:33 +0000 2009,40811649,azriani,Mochi,0,24932,219,181,2,101,219,28424,-,Indonesia,https://pbs.twimg.com/profile_images/1452880348941938690/Dm3CgZO5_normal.jpg,https://x.com/azriani
Tue May 19 06:44:00 +0000 2009,41070202,dyahshintad,Shinta,0,26058,1589,807,21,2020,1589,34434,https://t.co/ArQgk7PzQV,"Edinburgh, Scotland",https://pbs.twimg.com/profile_images/1963837515963437056/LfRm16pz_normal.jpg,https://x.com/dyahshintad
Wed May 20 23:35:02 +0000 2009,41479742,reintabolla,R.,0,8899,633,385,4,2657,633,187949,-,-,https://pbs.twimg.com/profile_images/1866468730781478912/88V1T6oR_normal.jpg,https://x.com/reintabolla
Thu May 21 04:54:43 +0000 2009,41532160,adzakael,Khairul Musa,0,32522,185,51,1,700,185,7476,-,Shah Alam,https://pbs.twimg.com/profile_images/221959112/anubis2_normal.gif,https://x.com/adzakael
Thu May 21 11:25:31 +0000 2009,41568771,LutfiHidayatR,Lutfi,0,2988,2207,662,21,4330,2207,91259,-,-,https://pbs.twimg.com/profile_images/1768951823887728640/oeqaOn3M_normal.jpg,https://x.com/LutfiHidayatR
